20
100 9900
32 5 166
32 6 267
32 7 861
32 8 883
32 9 781
32 10 925
32 11 185
32 12 858
32 13 97
32 14 349
32 15 585
32 16 886
32 17 144
32 18 129
32 19 879
32 20 493
32 21 382
32 22 746
32 23 506
32 24 633
32 25 410
32 26 880
32 27 309
32 28 663
32 29 888
32 30 828
32 31 53
32 33 170
32 34 5
32 35 883
32 36 898
32 37 314
32 38 637
32 39 93
32 40 930
32 41 736
32 42 68
32 43 235
32 44 501
32 45 982
32 46 214
32 47 808
32 48 72
32 49 441
32 50 817
32 51 371
32 52 182
32 53 712
32 54 585
32 55 284
32 56 203
32 57 104
32 58 182
32 59 248
32 60 374
32 61 107
32 62 816
32 63 954
32 64 662
32 65 497
32 66 871
32 67 124
32 68 578
32 69 700
32 70 164
32 71 32
32 72 681
32 73 496
32 74 363
32 75 193
32 76 810
32 77 990
32 78 752
32 79 359
32 80 117
32 81 520
32 82 788
32 83 513
32 84 532
32 85 859
32 86 310
32 87 145
32 88 5
32 89 777
32 90 826
32 91 489
32 92 894
32 93 965
32 94 6
32 95 174
32 96 200
32 97 110
32 98 342
32 99 881
32 100 835
33 1 226
33 2 76
33 3 572
33 4 721
33 5 394
33 6 173
33 7 156
33 8 662
33 9 90
33 10 418
33 11 955
33 12 736
33 13 101
33 14 710
33 15 156
33 16 766
33 17 361
33 18 173
33 19 169
33 20 247
33 21 350
33 22 429
33 23 717
33 24 117
33 25 158
33 26 922
33 27 422
33 28 677
33 29 373
33 30 468
33 31 478
33 32 538
33 34 280
33 35 139
33 36 615
33 37 784
33 38 1000
33 39 198
33 40 994
33 41 559
33 42 848
33 43 92
33 44 767
33 45 803
33 46 474
33 47 544
33 48 730
33 49 715
33 50 271
33 51 966
33 52 311
33 53 882
33 54 109
33 55 839
33 56 51
33 57 135
33 58 87
33 59 898
33 60 556
33 61 808
33 62 160
33 63 604
33 64 189
33 65 457
33 66 353
33 67 395
33 68 265
33 69 791
33 70 488
33 71 434
33 72 890
33 73 273
33 74 796
33 75 726
33 76 961
33 77 654
33 78 288
33 79 939
33 80 631
33 81 690
33 82 448
33 83 977
33 84 714
33 85 858
33 86 505
33 87 472
33 88 55
33 89 523
33 90 809
33 91 813
33 92 798
33 93 8
33 94 882
33 95 805
33 96 291
33 97 288
33 98 636
33 99 676
33 100 247
34 1 997
34 2 203
34 3 541
34 4 715
34 5 434
34 6 83
34 7 547
34 8 577
34 9 563
34 10 141
34 11 585
34 12 561
34 13 332
34 14 394
34 15 551
34 16 479
34 17 785
34 18 54
34 19 519
34 20 31
34 21 61
34 22 587
34 23 158
34 24 422
34 25 415
34 26 767
34 27 151
34 28 69
34 29 299
34 30 505
34 31 890
34 32 435
34 33 706
34 35 360
34 36 689
34 37 412
34 38 759
34 39 533
34 40 598
34 41 18
34 42 190
34 43 257
34 44 821
34 45 800
34 46 309
34 47 256
34 48 398
34 49 952
34 50 16
34 51 98
34 52 146
34 53 626
34 54 797
34 55 551
34 56 947
34 57 556
34 58 780
34 59 697
34 60 374
34 61 386
34 62 543
34 63 332
34 64 1000
34 65 101
34 66 107
34 67 773
34 68 520
34 69 677
34 70 982
34 71 253
34 72 239
34 73 777
34 74 270
34 75 114
34 76 577
34 77 522
34 78 727
34 79 662
34 80 6
34 81 927
34 82 812
34 83 802
34 84 846
34 85 485
34 86 238
34 87 238
34 88 449
34 89 1000
34 90 23
34 91 495
34 92 437
34 93 779
34 94 340
34 95 80
34 96 726
34 97 317
34 98 935
34 99 935
34 100 982
35 1 447
35 2 223
35 3 212
35 4 524
35 5 928
35 6 601
35 7 847
35 8 306
35 9 667
35 10 930
35 11 814
35 12 63
35 13 455
35 14 862
35 15 940
35 16 593
35 17 972
35 18 833
35 19 885
35 20 305
35 21 588
35 22 70
35 23 612
35 24 959
35 25 232
35 26 705
35 27 945
35 28 381
35 29 420
35 30 346
35 31 484
35 32 97
35 33 942
35 34 199
35 36 217
35 37 965
35 38 264
35 39 275
35 40 481
35 41 522
35 42 504
35 43 226
35 44 944
35 45 256
35 46 898
35 47 813
35 48 438
35 49 522
35 50 76
35 51 573
35 52 18
35 53 120
35 54 789
35 55 11
35 56 371
35 57 375
35 58 854
35 59 294
35 60 562
35 61 410
35 62 811
35 63 795
35 64 500
35 65 167
35 66 901
35 67 430
35 68 4
35 69 629
35 70 357
35 71 3
35 72 65
35 73 715
35 74 973
35 75 56
35 76 543
35 77 634
35 78 759
35 79 881
35 80 102
35 81 984
35 82 21
35 83 425
35 84 135
35 85 743
35 86 791
35 87 251
35 88 451
35 89 697
35 90 382
35 91 600
35 92 593
35 93 182
35 94 530
35 95 874
35 96 748
35 97 380
35 98 124
35 99 606
35 100 268
36 1 873
36 2 900
36 3 755
36 4 180
36 5 866
36 6 815
36 7 191
36 8 865
36 9 96
36 10 352
36 11 320
36 12 30
36 13 705
36 14 92
36 15 203
36 16 495
36 17 115
36 18 288
36 19 149
36 20 964
36 21 500
36 22 133
36 23 210
36 24 113
36 25 20
36 26 492
36 27 124
36 28 139
36 29 855
36 30 454
36 31 21
36 32 252
36 33 836
36 34 385
36 35 109
36 37 617
36 38 600
36 39 429
36 40 793
36 41 379
36 42 53
36 43 80
36 44 379
36 45 848
36 46 996
36 47 24
36 48 681
36 49 259
36 50 904
36 51 721
36 52 949
36 53 29
36 54 786
36 55 121
36 56 519
36 57 49
36 58 600
36 59 76
36 60 190
36 61 575
36 62 416
36 63 190
36 64 723
36 65 112
36 66 210
36 67 577
36 68 603
36 69 679
36 70 524
36 71 153
36 72 114
36 73 825
36 74 630
36 75 257
36 76 980
36 77 242
36 78 124
36 79 784
36 80 18
36 81 396
36 82 234
36 83 69
36 84 615
36 85 286
36 86 407
36 87 7
36 88 834
36 89 393
36 90 218
36 91 550
36 92 483
36 93 311
36 94 593
36 95 824
36 96 587
36 97 410
36 98 139
36 99 956
36 100 915
37 1 340
37 2 794
37 3 643
37 4 507
37 5 499
37 6 89
37 7 146
37 8 486
37 9 813
37 10 878
37 11 163
37 12 323
37 13 260
37 14 296
37 15 302
37 16 989
37 17 358
37 18 351
37 19 323
37 20 995
37 21 170
37 22 529
37 23 717
37 24 633
37 25 170
37 26 649
37 27 702
37 28 877
37 29 286
37 30 946
37 31 170
37 32 456
37 33 876
37 34 280
37 35 256
37 36 441
37 38 858
37 39 918
37 40 301
37 41 580
37 42 824
37 43 369
37 44 442
37 45 801
37 46 22
37 47 637
37 48 506
37 49 566
37 50 276
37 51 3
37 52 131
37 53 307
37 54 488
37 55 744
37 56 585
37 57 353
37 58 18
37 59 363
37 60 271
37 61 483
37 62 651
37 63 130
37 64 446
37 65 75
37 66 56
37 67 996
37 68 661
37 69 401
37 70 310
37 71 669
37 72 101
37 73 808
37 74 343
37 75 981
37 76 992
37 77 729
37 78 747
37 79 545
37 80 624
37 81 599
37 82 544
37 83 445
37 84 610
37 85 175
37 86 568
37 87 402
37 88 580
37 89 741
37 90 420
37 91 109
37 92 189
37 93 106
37 94 531
37 95 282
37 96 251
37 97 394
37 98 137
37 99 874
37 100 682
38 1 145
38 2 300
38 3 628
38 4 181
38 5 254
38 6 594
38 7 829
38 8 563
38 9 252
38 10 652
38 11 354
38 12 443
38 13 434
38 14 298
38 15 37
38 16 892
38 17 994
38 18 289
38 19 844
38 20 310
38 21 745
38 22 239
38 23 376
38 24 969
38 25 176
38 26 7
38 27 504
38 28 704
38 29 170
38 30 779
38 31 337
38 32 696
38 33 968
38 34 616
38 35 954
38 36 936
38 37 51
38 39 41
38 40 972
38 41 714
38 42 8
38 43 941
38 44 590
38 45 222
38 46 239
38 47 517
38 48 710
38 49 180
38 50 915
38 51 429
38 52 754
38 53 939
38 54 797
38 55 805
38 56 215
38 57 362
38 58 980
38 59 560
38 60 137
38 61 43
38 62 344
38 63 671
38 64 656
38 65 850
38 66 766
38 67 261
38 68 551
38 69 567
38 70 813
38 71 533
38 72 167
38 73 351
38 74 872
38 75 261
38 76 167
38 77 771
38 78 628
38 79 282
38 80 436
38 81 120
38 82 657
38 83 814
38 84 242
38 85 163
38 86 561
38 87 375
38 88 896
38 89 474
38 90 470
38 91 424
38 92 651
38 93 191
38 94 612
38 95 33
38 96 902
38 97 585
38 98 791
38 99 16
38 100 56
39 1 19
39 2 289
39 3 564
39 4 653
39 5 349
39 6 768
39 7 693
39 8 576
39 9 2
39 10 353
39 11 319
39 12 980
39 13 914
39 14 635
39 15 716
39 16 480
39 17 13
39 18 626
39 19 305
39 20 945
39 21 13
39 22 510
39 23 378
39 24 519
39 25 746
39 26 771
39 27 818
39 28 624
39 29 887
39 30 301
39 31 298
39 32 190
39 33 35
39 34 938
39 35 104
39 36 139
39 37 101
39 38 68
39 40 310
39 41 299
39 42 612
39 43 459
39 44 908
39 45 699
39 46 222
39 47 296
39 48 122
39 49 871
39 50 991
39 51 340
39 52 565
39 53 879
39 54 590
39 55 704
39 56 200
39 57 120
39 58 793
39 59 629
39 60 884
39 61 317
39 62 914
39 63 696
39 64 833
39 65 253
39 66 782
39 67 838
39 68 915
39 69 231
39 70 689
39 71 203
39 72 815
39 73 81
39 74 702
39 75 770
39 76 489
39 77 918
39 78 533
39 79 836
39 80 39
39 81 5
39 82 365
39 83 364
39 84 881
39 85 542
39 86 941
39 87 124
39 88 724
39 89 604
39 90 992
39 91 852
39 92 299
39 93 868
39 94 123
39 95 681
39 96 798
39 97 962
39 98 122
39 99 160
39 100 4
40 1 601
40 2 831
40 3 382
40 4 501
40 5 906
40 6 983
40 7 111
40 8 794
40 9 688
40 10 825
40 11 209
40 12 860
40 13 210
40 14 959
40 15 819
40 16 219
40 17 476
40 18 514
40 19 579
40 20 350
40 21 800
40 22 167
40 23 383
40 24 652
40 25 204
40 26 885
40 27 669
40 28 372
40 29 37
40 30 889
40 31 476
40 32 646
40 33 270
40 34 587
40 35 634
40 36 702
40 37 422
40 38 795
40 39 128
40 41 99
40 42 484
40 43 65
40 44 625
40 45 107
40 46 898
40 47 888
40 48 590
40 49 600
40 50 487
40 51 740
40 52 943
40 53 255
40 54 897
40 55 690
40 56 834
40 57 222
40 58 999
40 59 709
40 60 142
40 61 629
40 62 497
40 63 102
40 64 865
40 65 139
40 66 544
40 67 156
40 68 495
40 69 876
40 70 216
40 71 956
40 72 319
40 73 260
40 74 331
40 75 614
40 76 274
40 77 630
40 78 813
40 79 827
40 80 619
40 81 252
40 82 895
40 83 52
40 84 350
40 85 657
40 86 98
40 87 216
40 88 545
40 89 394
40 90 810
40 91 772
40 92 243
40 93 855
40 94 309
40 95 85
40 96 203
40 97 340
40 98 579
40 99 508
40 100 920
41 1 735
41 2 575
41 3 353
41 4 960
41 5 886
41 6 562
41 7 397
41 8 954
41 9 131
41 10 556
41 11 131
41 12 142
41 13 562
41 14 264
41 15 508
41 16 829
41 17 327
41 18 235
41 19 941
41 20 946
41 21 415
41 22 353
41 23 935
41 24 546
41 25 487
41 26 587
41 27 496
41 28 489
41 29 623
41 30 969
41 31 868
41 32 142
41 33 224
41 34 580
41 35 336
41 36 593
41 37 779
41 38 530
41 39 47
41 40 523
41 42 753
41 43 789
41 44 848
41 45 274
41 46 655
41 47 874
41 48 993
41 49 976
41 50 113
41 51 481
41 52 425
41 53 903
41 54 391
41 55 746
41 56 488
41 57 837
41 58 463
41 59 536
41 60 153
41 61 524
41 62 125
41 63 149
41 64 377
41 65 545
41 66 1000
41 67 332
41 68 107
41 69 721
41 70 579
41 71 907
41 72 187
41 73 960
41 74 62
41 75 307
41 76 948
41 77 618
41 78 989
41 79 402
41 80 956
41 81 278
41 82 80
41 83 976
41 84 85
41 85 726
41 86 946
41 87 953
41 88 136
41 89 626
41 90 639
41 91 859
41 92 689
41 93 920
41 94 22
41 95 262
41 96 172
41 97 964
41 98 199
41 99 976
41 100 919
42 1 821
42 2 49
42 3 853
42 4 708
42 5 880
42 6 70
42 7 951
42 8 103
42 9 181
42 10 845
42 11 676
42 12 520
42 13 979
42 14 685
42 15 85
42 16 444
42 17 577
42 18 599
42 19 639
42 20 173
42 21 62
42 22 399
42 23 634
42 24 396
42 25 686
42 26 714
42 27 248
42 28 291
42 29 523
42 30 262
42 31 690
42 32 655
42 33 481
42 34 211
42 35 51
42 36 78
42 37 402
42 38 460
42 39 290
42 40 810
42 41 930
42 43 68
42 44 821
42 45 56
42 46 124
42 47 935
42 48 134
42 49 189
42 50 647
42 51 690
42 52 927
42 53 961
42 54 354
42 55 965
42 56 241
42 57 206
42 58 825
42 59 214
42 60 890
42 61 754
42 62 989
42 63 132
42 64 639
42 65 885
42 66 449
42 67 873
42 68 794
42 69 533
42 70 413
42 71 696
42 72 24
42 73 696
42 74 44
42 75 869
42 76 85
42 77 83
42 78 654
42 79 673
42 80 267
42 81 982
42 82 665
42 83 201
42 84 211
42 85 587
42 86 445
42 87 208
42 88 167
42 89 929
42 90 714
42 91 542
42 92 998
42 93 175
42 94 135
42 95 741
42 96 577
42 97 250
42 98 946
42 99 930
42 100 268
43 1 915
43 2 799
43 3 194
43 4 303
43 5 328
43 6 741
43 7 410
43 8 298
43 9 6
43 10 911
43 11 147
43 12 34
43 13 165
43 14 671
43 15 273
43 16 355
43 17 469
43 18 867
43 19 33
43 20 436
43 21 452
43 22 956
43 23 28
43 24 502
43 25 786
43 26 355
43 27 716
43 28 194
43 29 794
43 30 763
43 31 908
43 32 657
43 33 978
43 34 268
43 35 606
43 36 331
43 37 940
43 38 993
43 39 562
43 40 907
43 41 13
43 42 76
43 44 16
43 45 165
43 46 72
43 47 821
43 48 295
43 49 501
43 50 690
43 51 671
43 52 512
43 53 4
43 54 863
43 55 4
43 56 508
43 57 74
43 58 163
43 59 114
43 60 421
43 61 297
43 62 726
43 63 291
43 64 103
43 65 83
43 66 613
43 67 616
43 68 249
43 69 452
43 70 158
43 71 785
43 72 713
43 73 105
43 74 974
43 75 784
43 76 38
43 77 481
43 78 304
43 79 981
43 80 99
43 81 988
43 82 445
43 83 173
43 84 614
43 85 468
43 86 931
43 87 112
43 88 533
43 89 835
43 90 776
43 91 798
43 92 778
43 93 480
43 94 49
43 95 660
43 96 330
43 97 706
43 98 598
43 99 214
43 100 291
44 1 584
44 2 982
44 3 988
44 4 633
44 5 683
44 6 843
44 7 918
44 8 456
44 9 226
44 10 539
44 11 421
44 12 846
44 13 859
44 14 878
44 15 589
44 16 753
44 17 700
44 18 957
44 19 369
44 20 154
44 21 956
44 22 399
44 23 319
44 24 405
44 25 355
44 26 200
44 27 960
44 28 383
44 29 544
44 30 48
44 31 708
44 32 225
44 33 369
44 34 741
44 35 323
44 36 736
44 37 98
44 38 76
44 39 952
44 40 928
44 41 521
44 42 660
44 43 115
44 45 446
44 46 233
44 47 577
44 48 925
44 49 909
44 50 200
44 51 463
44 52 579
44 53 982
44 54 78
44 55 283
44 56 578
44 57 74
44 58 506
44 59 194
44 60 790
44 61 589
44 62 846
44 63 220
44 64 345
44 65 687
44 66 778
44 67 756
44 68 25
44 69 38
44 70 202
44 71 534
44 72 651
44 73 537
44 74 302
44 75 693
44 76 695
44 77 609
44 78 285
44 79 858
44 80 917
44 81 988
44 82 866
44 83 904
44 84 497
44 85 916
44 86 885
44 87 991
44 88 102
44 89 659
44 90 336
44 91 347
44 92 121
44 93 200
44 94 87
44 95 898
44 96 2
44 97 985
44 98 426
44 99 992
44 100 113
45 1 83
45 2 536
45 3 701
45 4 488
45 5 839
45 6 389
45 7 284
45 8 896
45 9 167
45 10 509
45 11 167
45 12 368
45 13 39
45 14 746
45 15 190
45 16 775
45 17 412
45 18 117
45 19 616
45 20 559
45 21 84
45 22 654
45 23 732
45 24 836
45 25 186
45 26 274
45 27 188
45 28 221
45 29 551
45 30 688
45 31 429
45 32 60
45 33 675
45 34 334
45 35 298
45 36 82
45 37 702
45 38 607
45 39 933
45 40 134
45 41 402
45 42 668
45 43 914
45 44 296
45 46 858
45 47 628
45 48 993
45 49 746
45 50 403
45 51 977
45 52 418
45 53 998
45 54 481
45 55 641
45 56 661
45 57 449
45 58 796
45 59 204
45 60 53
45 61 27
45 62 921
45 63 118
45 64 363
45 65 806
45 66 11
45 67 947
45 68 85
45 69 393
45 70 719
45 71 447
45 72 176
45 73 234
45 74 731
45 75 944
45 76 574
45 77 837
45 78 287
45 79 842
45 80 190
45 81 149
45 82 821
45 83 659
45 84 553
45 85 841
45 86 539
45 87 286
45 88 531
45 89 545
45 90 547
45 91 273
45 92 615
45 93 390
45 94 114
45 95 578
45 96 824
45 97 643
45 98 65
45 99 749
45 100 621
46 1 868
46 2 143
46 3 855
46 4 237
46 5 493
46 6 228
46 7 489
46 8 399
46 9 642
46 10 104
46 11 531
46 12 890
46 13 442
46 14 12
46 15 18
46 16 502
46 17 888
46 18 449
46 19 26
46 20 744
46 21 912
46 22 727
46 23 513
46 24 651
46 25 658
46 26 478
46 27 246
46 28 151
46 29 643
46 30 458
46 31 587
46 32 317
46 33 561
46 34 378
46 35 798
46 36 450
46 37 365
46 38 507
46 39 950
46 40 672
46 41 357
46 42 24
46 43 297
46 44 880
46 45 940
46 47 979
46 48 241
46 49 784
46 50 664
46 51 482
46 52 32
46 53 691
46 54 93
46 55 805
46 56 989
46 57 878
46 58 618
46 59 111
46 60 513
46 61 187
46 62 583
46 63 619
46 64 949
46 65 461
46 66 951
46 67 171
46 68 623
46 69 396
46 70 461
46 71 510
46 72 818
46 73 293
46 74 104
46 75 459
46 76 114
46 77 132
46 78 687
46 79 1
46 80 780
46 81 760
46 82 442
46 83 758
46 84 770
46 85 770
46 86 782
46 87 756
46 88 321
46 89 973
46 90 792
46 91 625
46 92 45
46 93 37
46 94 860
46 95 101
46 96 220
46 97 732
46 98 697
46 99 874
46 100 422
47 1 436
47 2 894
47 3 364
47 4 566
47 5 662
47 6 10
47 7 842
47 8 677
47 9 950
47 10 302
47 11 938
47 12 89
47 13 511
47 14 249
47 15 615
47 16 970
47 17 115
47 18 100
47 19 239
47 20 733
47 21 560
47 22 833
47 23 473
47 24 674
47 25 461
47 26 806
47 27 302
47 28 497
47 29 229
47 30 259
47 31 117
47 32 310
47 33 399
47 34 423
47 35 871
47 36 388
47 37 980
47 38 963
47 39 256
47 40 662
47 41 234
47 42 252
47 43 193
47 44 865
47 45 733
47 46 148
47 48 370
47 49 54
47 50 836
47 51 293
47 52 422
47 53 593
47 54 197
47 55 339
47 56 728
47 57 214
47 58 432
47 59 480
47 60 284
47 61 606
47 62 723
47 63 101
47 64 240
47 65 311
47 66 9
47 67 155
47 68 614
47 69 821
47 70 431
47 71 234
47 72 660
47 73 211
47 74 937
47 75 28
47 76 288
47 77 213
47 78 564
47 79 26
47 80 657
47 81 82
47 82 641
47 83 750
47 84 910
47 85 342
47 86 706
47 87 682
47 88 419
47 89 324
47 90 637
47 91 670
47 92 705
47 93 188
47 94 140
47 95 698
47 96 526
47 97 787
47 98 619
47 99 229
47 100 689
48 1 21
48 2 416
48 3 805
48 4 813
48 5 851
48 6 389
48 7 402
48 8 606
48 9 799
48 10 889
48 11 168
48 12 612
48 13 62
48 14 544
48 15 619
48 16 942
48 17 404
48 18 936
48 19 371
48 20 237
48 21 816
48 22 816
48 23 685
48 24 72
48 25 864
48 26 391
48 27 686
48 28 891
48 29 744
48 30 597
48 31 416
48 32 876
48 33 466
48 34 532
48 35 105
48 36 114
48 37 587
48 38 103
48 39 700
48 40 961
48 41 215
48 42 697
48 43 94
48 44 472
48 45 805
48 46 329
48 47 122
48 49 410
48 50 922
48 51 768
48 52 529
48 53 1000
48 54 890
48 55 27
48 56 987
48 57 680
48 58 387
48 59 601
48 60 302
48 61 604
48 62 366
48 63 817
48 64 549
48 65 736
48 66 916
48 67 449
48 68 962
48 69 218
48 70 388
48 71 807
48 72 211
48 73 869
48 74 382
48 75 520
48 76 208
48 77 491
48 78 732
48 79 370
48 80 224
48 81 450
48 82 677
48 83 882
48 84 912
48 85 870
48 86 851
48 87 124
48 88 734
48 89 612
48 90 1
48 91 221
48 92 218
48 93 793
48 94 704
48 95 694
48 96 63
48 97 405
48 98 497
48 99 450
48 100 19
49 1 97
49 2 336
49 3 177
49 4 962
49 5 588
49 6 69
49 7 717
49 8 187
49 9 651
49 10 531
49 11 13
49 12 965
49 13 159
49 14 570
49 15 289
49 16 933
49 17 104
49 18 433
49 19 303
49 20 84
49 21 106
49 22 658
49 23 758
49 24 246
49 25 874
49 26 514
49 27 897
49 28 868
49 29 851
49 30 154
49 31 464
49 32 898
49 33 212
49 34 141
49 35 179
49 36 480
49 37 74
49 38 5
49 39 564
49 40 876
49 41 235
49 42 14
49 43 768
49 44 89
49 45 616
49 46 143
49 47 171
49 48 340
49 50 162
49 51 460
49 52 371
49 53 53
49 54 230
49 55 782
49 56 935
49 57 919
49 58 77
49 59 481
49 60 447
49 61 650
49 62 382
49 63 194
49 64 14
49 65 144
49 66 636
49 67 809
49 68 394
49 69 152
49 70 348
49 71 761
49 72 496
49 73 952
49 74 397
49 75 840
49 76 888
49 77 380
49 78 804
49 79 806
49 80 906
49 81 162
49 82 741
49 83 315
49 84 721
49 85 156
49 86 105
49 87 296
49 88 820
49 89 465
49 90 774
49 91 958
49 92 172
49 93 601
49 94 53
49 95 440
49 96 179
49 97 935
49 98 648
49 99 707
49 100 690
50 1 344
50 2 466
50 3 365
50 4 771
50 5 69
50 6 804
50 7 827
50 8 552
50 9 391
50 10 446
50 11 545
50 12 748
50 13 501
50 14 216
50 15 937
50 16 549
50 17 134
50 18 454
50 19 273
50 20 185
50 21 640
50 22 854
50 23 953
50 24 73
50 25 239
50 26 791
50 27 420
50 28 465
50 29 673
50 30 300
50 31 684
50 32 473
50 33 989
50 34 29
50 35 365
50 36 566
50 37 650
50 38 665
50 39 208
50 40 447
50 41 122
50 42 255
50 43 820
50 44 835
50 45 788
50 46 842
50 47 73
50 48 436
50 49 834
50 51 613
50 52 724
50 53 699
50 54 173
50 55 496
50 56 338
50 57 534
50 58 609
50 59 642
50 60 845
50 61 640
50 62 389
50 63 531
50 64 569
50 65 104
50 66 80
50 67 121
50 68 653
50 69 263
50 70 808
50 71 680
50 72 360
50 73 46
50 74 914
50 75 24
50 76 246
50 77 152
50 78 704
50 79 158
50 80 137
50 81 172
50 82 623
50 83 438
50 84 825
50 85 65
50 86 495
50 87 259
50 88 244
50 89 202
50 90 665
50 91 706
50 92 320
50 93 737
50 94 723
50 95 200
50 96 308
50 97 279
50 98 426
50 99 378
50 100 976
51 1 133
51 2 459
51 3 847
51 4 360
51 5 817
51 6 838
51 7 812
51 8 925
51 9 481
51 10 907
51 11 460
51 12 159
51 13 572
51 14 303
51 15 179
51 16 248
51 17 433
51 18 859
51 19 906
51 20 435
51 21 658
51 22 326
51 23 367
51 24 97
51 25 881
51 26 48
51 27 420
51 28 916
51 29 973
51 30 867
51 31 120
51 32 346
51 33 719
51 34 675
51 35 566
51 36 910
51 37 387
51 38 312
51 39 393
51 40 165
51 41 573
51 42 121
51 43 545
51 44 162
51 45 778
51 46 564
51 47 54
51 48 607
51 49 219
51 50 165
51 52 270
51 53 941
51 54 285
51 55 367
51 56 741
51 57 809
51 58 141
51 59 148
51 60 155
51 61 820
51 62 238
51 63 94
51 64 776
51 65 875
51 66 873
51 67 957
51 68 671
51 69 954
51 70 960
51 71 159
51 72 830
51 73 270
51 74 507
51 75 755
51 76 552
51 77 776
51 78 240
51 79 844
51 80 393
51 81 819
51 82 829
51 83 364
51 84 550
51 85 441
51 86 174
51 87 960
51 88 447
51 89 423
51 90 221
51 91 441
51 92 664
51 93 730
51 94 665
51 95 749
51 96 226
51 97 827
51 98 968
51 99 217
51 100 420
52 1 585
52 2 920
52 3 588
52 4 862
52 5 967
52 6 619
52 7 216
52 8 224
52 9 616
52 10 587
52 11 707
52 12 886
52 13 407
52 14 699
52 15 427
52 16 228
52 17 609
52 18 549
52 19 920
52 20 200
52 21 223
52 22 417
52 23 429
52 24 783
52 25 277
52 26 991
52 27 46
52 28 990
52 29 901
52 30 942
52 31 520
52 32 50
52 33 556
52 34 720
52 35 24
52 36 130
52 37 410
52 38 128
52 39 473
52 40 378
52 41 642
52 42 823
52 43 645
52 44 150
52 45 267
52 46 841
52 47 175
52 48 450
52 49 68
52 50 164
52 51 383
52 53 542
52 54 889
52 55 246
52 56 26
52 57 865
52 58 444
52 59 616
52 60 685
52 61 138
52 62 149
52 63 413
52 64 590
52 65 835
52 66 297
52 67 610
52 68 805
52 69 241
52 70 496
52 71 605
52 72 799
52 73 51
52 74 874
52 75 672
52 76 527
52 77 459
52 78 316
52 79 226
52 80 427
52 81 74
52 82 617
52 83 34
52 84 293
52 85 850
52 86 226
52 87 583
52 88 824
52 89 443
52 90 863
52 91 728
52 92 812
52 93 615
52 94 384
52 95 794
52 96 55
52 97 831
52 98 956
52 99 733
52 100 707
53 1 397
53 2 218
53 3 263
53 4 756
53 5 150
53 6 275
53 7 205
53 8 54
53 9 10
53 10 543
53 11 645
53 12 800
53 13 567
53 14 379
53 15 227
53 16 576
53 17 623
53 18 879
53 19 236
53 20 799
53 21 348
53 22 318
53 23 191
53 24 462
53 25 52
53 26 41
53 27 106
53 28 826
53 29 990
53 30 1
53 31 159
53 32 217
53 33 995
53 34 10
53 35 569
53 36 749
53 37 670
53 38 407
53 39 204
53 40 59
53 41 606
53 42 724
53 43 963
53 44 721
53 45 41
53 46 306
53 47 946
53 48 868
53 49 614
53 50 839
53 51 637
53 52 284
53 54 744
53 55 91
53 56 780
53 57 48
53 58 978
53 59 575
53 60 997
53 61 153
53 62 908
53 63 112
53 64 285
53 65 607
53 66 66
53 67 418
53 68 215
53 69 151
53 70 727
53 71 698
53 72 139
53 73 444
53 74 196
53 75 352
53 76 91
53 77 219
53 78 442
53 79 824
53 80 46
53 81 393
53 82 159
53 83 879
53 84 458
53 85 545
53 86 259
53 87 280
53 88 867
53 89 832
53 90 199
53 91 719
53 92 471
53 93 733
53 94 58
53 95 148
53 96 583
53 97 547
53 98 244
53 99 528
53 100 434
54 1 504
54 2 509
54 3 424
54 4 863
54 5 265
54 6 68
54 7 352
54 8 333
54 9 334
54 10 310
54 11 615
54 12 950
54 13 597
54 14 187
54 15 602
54 16 213
54 17 735
54 18 699
54 19 17
54 20 874
54 21 215
54 22 485
54 23 879
54 24 621
54 25 465
54 26 51
54 27 385
54 28 109
54 29 75
54 30 184
54 31 857
54 32 163
54 33 435
54 34 644
54 35 661
54 36 694
54 37 183
54 38 67
54 39 943
54 40 316
54 41 95
54 42 653
54 43 971
54 44 39
54 45 458
54 46 188
54 47 918
54 48 222
54 49 420
54 50 513
54 51 283
54 52 527
54 53 683
54 55 485
54 56 89
54 57 375
54 58 773
54 59 786
54 60 299
54 61 550
54 62 214
54 63 834
54 64 373
54 65 467
54 66 863
54 67 843
54 68 99
54 69 909
54 70 382
54 71 471
54 72 819
54 73 577
54 74 179
54 75 339
54 76 312
54 77 227
54 78 101
54 79 984
54 80 337
54 81 737
54 82 904
54 83 357
54 84 833
54 85 204
54 86 208
54 87 3
54 88 796
54 89 59
54 90 169
54 91 592
54 92 288
54 93 395
54 94 714
54 95 453
54 96 887
54 97 711
